UserId,No_of_events,Ratio_of_categories_interacted,Ratio_of_skewness_of_events_to_detect_bot_behaviour,Ratio_of_amount_events_done_more_by_a_typical_bot,Fake
9400646970,16.0,0.6666666666666666,0.3125,-0.11223561266839782,0.0
9417B16876,20.0,0.8333333333333334,0.5,0.10970548416450274,0.0
941F5EADE1,18.0,0.16666666666666666,0.5,-0.0012650642519475416,0.0
941FD680A3,18.0,0.3333333333333333,0.4444444444444444,-0.0012650642519475416,0.0
942618984D,21.0,0.3333333333333333,0.47619047619047616,0.16519075837272787,0.0
944154D9FF,20.0,0.16666666666666666,0.6499999999999999,0.10970548416450274,0.0
94504025ED,20.0,0.5,0.85,0.10970548416450274,0.0
9455F5691D,18.0,0.5,0.7777777777777778,-0.0012650642519475416,0.0
9472D48D49,20.0,0.5,0.6000000000000001,0.10970548416450274,0.0
94794168EE,18.0,0.3333333333333333,0.6666666666666666,-0.0012650642519475416,0.0
9479962B83,21.0,0.16666666666666666,0.6666666666666666,0.16519075837272787,0.0
94821C2566,18.0,0.6666666666666666,0.38888888888888884,-0.0012650642519475416,0.0
94A10C6D9E,15.0,0.6666666666666666,0.6666666666666667,-0.16772088687662295,0.0
94CF10C2EC,16.0,0.3333333333333333,0.625,-0.11223561266839782,0.0
94D359FAAA,18.0,0.6666666666666666,0.5,-0.0012650642519475416,0.0
94DD317613,20.0,0.16666666666666666,0.65,0.10970548416450274,0.0
94E3AD8C51,18.0,0.5,0.5555555555555555,-0.0012650642519475416,0.0
94E47AFDB5,18.0,0.3333333333333333,0.7222222222222222,-0.0012650642519475416,0.0
94ECF05635,21.0,0.16666666666666666,0.5714285714285714,0.16519075837272787,0.0
94F4B1A939,16.0,0.5,0.5,-0.11223561266839782,0.0
94FAB2C8E8,21.0,0.6666666666666666,0.5238095238095237,0.16519075837272787,0.0
94FC58225F,15.0,0.5,0.33333333333333337,-0.16772088687662295,0.0
951082AD68,20.0,0.3333333333333333,0.8,0.10970548416450274,0.0
95154431F8,20.0,0.3333333333333333,0.7,0.10970548416450274,0.0
95313F83B1,15.0,0.16666666666666666,0.6000000000000001,-0.16772088687662295,0.0
95403AECC6,21.0,0.5,0.5714285714285714,0.16519075837272787,0.0
9543E561C7,20.0,0.3333333333333333,0.65,0.10970548416450274,0.0
954E7568EA,16.0,0.16666666666666666,0.3125,-0.11223561266839782,0.0
9551D85E37,21.0,0.6666666666666666,0.5714285714285714,0.16519075837272787,0.0
9556772A91,17.0,0.3333333333333333,0.4117647058823529,-0.056750338460172675,0.0
955CCFFC52,17.0,0.5,0.7647058823529411,-0.056750338460172675,0.0
95757F4629,17.0,0.8333333333333334,0.5882352941176471,-0.056750338460172675,0.0
9589A83390,18.0,0.3333333333333333,0.5555555555555556,-0.0012650642519475416,0.0
958B08BF94,21.0,0.3333333333333333,0.38095238095238093,0.16519075837272787,0.0
95A99A569B,18.0,0.5,0.6111111111111112,-0.0012650642519475416,0.0
95B7977B32,18.0,0.5,0.49999999999999994,-0.0012650642519475416,0.0
95D1711C2E,17.0,0.16666666666666666,0.6470588235294118,-0.056750338460172675,0.0
95DC311F6C,20.0,0.16666666666666666,0.7,0.10970548416450274,0.0
95FC444C63,19.0,0.16666666666666666,0.5263157894736842,0.0542202099562776,0.0
960B433877,20.0,0.5,0.7000000000000001,0.10970548416450274,0.0
9613DA54A8,21.0,0.3333333333333333,0.6666666666666665,0.16519075837272787,0.0
96147E9E6A,20.0,0.8333333333333334,0.8,0.10970548416450274,0.0
962936A005,15.0,0.3333333333333333,0.5333333333333333,-0.16772088687662295,0.0
9640028278,18.0,0.16666666666666666,0.6111111111111112,-0.0012650642519475416,0.0
964A8F7AB0,21.0,0.3333333333333333,0.5238095238095237,0.16519075837272787,0.0
9650956C68,18.0,0.3333333333333333,0.5,-0.0012650642519475416,0.0
965B69C58F,21.0,0.3333333333333333,0.5714285714285714,0.16519075837272787,0.0
965C810F96,21.0,0.5,0.619047619047619,0.16519075837272787,0.0
965E37AD24,20.0,0.5,0.65,0.10970548416450274,0.0
9661D4C3AF,16.0,0.5,0.6875,-0.11223561266839782,0.0
967D7B4C46,16.0,0.3333333333333333,0.625,-0.11223561266839782,0.0
9686A9F657,20.0,0.6666666666666666,0.7000000000000001,0.10970548416450274,0.0
968A295F4F,19.0,0.3333333333333333,0.42105263157894735,0.0542202099562776,0.0
969A160C98,20.0,0.16666666666666666,0.85,0.10970548416450274,0.0
96B543F932,21.0,0.5,0.7142857142857143,0.16519075837272787,0.0
96E7A16DFD,18.0,0.5,0.611111111111111,-0.0012650642519475416,0.0
9700621BA4,18.0,0.3333333333333333,0.5555555555555556,-0.0012650642519475416,0.0
9720495FDC,20.0,0.5,0.6000000000000001,0.10970548416450274,0.0
974B10BCC1,18.0,0.5,0.7777777777777778,-0.0012650642519475416,0.0
974B97CA04,20.0,0.3333333333333333,0.6,0.10970548416450274,0.0
9763D3591F,16.0,0.16666666666666666,0.5625,-0.11223561266839782,0.0
976945E40D,18.0,0.16666666666666666,0.4444444444444444,-0.0012650642519475416,0.0
9782484DE2,17.0,0.3333333333333333,0.5294117647058824,-0.056750338460172675,0.0
978BB99F58,17.0,0.5,0.5294117647058824,-0.056750338460172675,0.0
9791506681,21.0,0.3333333333333333,0.6190476190476191,0.16519075837272787,0.0
97CA00C42B,17.0,0.5,0.47058823529411764,-0.056750338460172675,0.0
97CD9DF231,19.0,0.3333333333333333,0.5789473684210527,0.0542202099562776,0.0
97F16F33EE,20.0,0.5,0.65,0.10970548416450274,0.0
9812CD417B,18.0,0.3333333333333333,0.6666666666666666,-0.0012650642519475416,0.0
9813E07C57,20.0,0.5,0.44999999999999996,0.10970548416450274,0.0
9818247C02,19.0,0.5,0.5263157894736842,0.0542202099562776,0.0
981B453B2A,17.0,0.3333333333333333,0.5882352941176471,-0.056750338460172675,0.0
983B43A6C7,20.0,0.5,0.7000000000000001,0.10970548416450274,0.0
983F289428,16.0,0.6666666666666666,0.75,-0.11223561266839782,0.0
98452AFBAA,43.0,0.8333333333333334,0.9534883720930232,1.3858667909536808,1.0
9852E77DBB,18.0,0.5,0.4444444444444444,-0.0012650642519475416,0.0
98531F5892,28.0,0.8333333333333334,0.9642857142857143,0.5535876778303038,1.0
985746B61F,16.0,0.5,0.4375,-0.11223561266839782,0.0
985F6BEF7F,20.0,0.16666666666666666,0.6499999999999999,0.10970548416450274,0.0
98771C1529,16.0,0.3333333333333333,0.625,-0.11223561266839782,0.0
9877A6DB6A,16.0,0.5,0.5,-0.11223561266839782,0.0
9878E27427,17.0,0.5,0.588235294117647,-0.056750338460172675,0.0
987B8A9AB5,20.0,0.5,0.5,0.10970548416450274,0.0
987F3C59FE,15.0,0.3333333333333333,0.4,-0.16772088687662295,0.0
98903E52C7,16.0,0.5,0.5,-0.11223561266839782,0.0
9899E9E06A,15.0,0.3333333333333333,0.6,-0.16772088687662295,0.0
989E2835A1,21.0,0.3333333333333333,0.6666666666666666,0.16519075837272787,0.0
98B1272C51,20.0,0.3333333333333333,0.5,0.10970548416450274,0.0
98B29AB333,19.0,0.8333333333333334,0.3157894736842105,0.0542202099562776,0.0
98BFC83531,19.0,0.5,0.5263157894736842,0.0542202099562776,0.0
98C5723EE9,16.0,0.16666666666666666,0.6875,-0.11223561266839782,0.0
98CA7227A2,20.0,0.3333333333333333,0.5,0.10970548416450274,0.0
98F782815A,21.0,0.3333333333333333,0.6666666666666665,0.16519075837272787,0.0
9901C817BC,20.0,0.5,0.75,0.10970548416450274,0.0
99092B06A5,20.0,0.6666666666666666,0.6,0.10970548416450274,0.0
991850C1E1,20.0,0.5,0.75,0.10970548416450274,0.0
991A7745A9,20.0,0.6666666666666666,0.7,0.10970548416450274,0.0
992D3B87AA,19.0,0.3333333333333333,0.42105263157894735,0.0542202099562776,0.0
994461FAFF,19.0,0.6666666666666666,0.47368421052631576,0.0542202099562776,0.0
994A86978E,17.0,0.5,0.47058823529411764,-0.056750338460172675,0.0
99787CB4EA,17.0,0.3333333333333333,0.7647058823529412,-0.056750338460172675,0.0
9978F774F7,20.0,0.3333333333333333,0.6499999999999999,0.10970548416450274,0.0
99860BB964,18.0,0.16666666666666666,0.7777777777777778,-0.0012650642519475416,0.0
99A182BD43,20.0,0.16666666666666666,0.65,0.10970548416450274,0.0
99A7CDEA75,15.0,0.3333333333333333,0.5333333333333333,-0.16772088687662295,0.0
99A9B9181A,15.0,0.6666666666666666,0.4666666666666667,-0.16772088687662295,0.0
99ABC982A8,19.0,0.6666666666666666,0.6842105263157894,0.0542202099562776,0.0
99B8085896,18.0,0.5,0.6666666666666667,-0.0012650642519475416,0.0
99CC43AD86,28.0,0.8333333333333334,0.9285714285714285,0.5535876778303038,1.0
99EADE1FF0,41.0,0.8333333333333334,0.8292682926829268,1.2748962425372306,1.0
9A0618E8E2,17.0,0.5,0.5294117647058824,-0.056750338460172675,0.0
9A0AD0A1AD,45.0,1.0,0.8888888888888888,1.496837339370131,1.0
9A0D5D9C45,15.0,0.3333333333333333,0.5333333333333333,-0.16772088687662295,0.0
9A10E2B0D7,20.0,0.3333333333333333,0.5,0.10970548416450274,0.0
9A11F87F67,41.0,1.0,0.951219512195122,1.2748962425372306,1.0
9A1AD2532A,21.0,0.6666666666666666,0.5238095238095237,0.16519075837272787,0.0
9A1D5D8185,18.0,0.3333333333333333,0.5555555555555556,-0.0012650642519475416,0.0
9A1E46E2B1,18.0,0.16666666666666666,0.6111111111111112,-0.0012650642519475416,0.0
9A221BEB76,15.0,0.16666666666666666,0.6666666666666666,-0.16772088687662295,0.0
9A48DE7A78,16.0,0.5,0.625,-0.11223561266839782,0.0
9A4C1E62EB,16.0,0.3333333333333333,0.75,-0.11223561266839782,0.0
9A642431BC,15.0,0.5,0.6000000000000001,-0.16772088687662295,0.0
9A66707E6A,21.0,0.3333333333333333,0.5238095238095237,0.16519075837272787,0.0
9A68A77394,16.0,0.3333333333333333,0.75,-0.11223561266839782,0.0
9A795554CC,17.0,0.16666666666666666,0.7647058823529411,-0.056750338460172675,0.0
9A7DD20D72,19.0,0.5,0.8421052631578947,0.0542202099562776,0.0
9A93061D2A,17.0,0.5,0.588235294117647,-0.056750338460172675,0.0
9AA1254E55,15.0,0.16666666666666666,0.6,-0.16772088687662295,0.0
9AA2DC8329,17.0,0.16666666666666666,0.7647058823529412,-0.056750338460172675,0.0
9AFAE2C740,18.0,0.3333333333333333,0.5555555555555555,-0.0012650642519475416,0.0
9B0DF7C333,17.0,0.5,0.35294117647058826,-0.056750338460172675,0.0
9B100182F3,48.0,1.0,0.8749999999999999,1.6632931619948066,1.0
9B10C68923,18.0,0.16666666666666666,0.6111111111111112,-0.0012650642519475416,0.0
9B1385244C,15.0,0.5,0.5333333333333333,-0.16772088687662295,0.0
9B185478C5,15.0,0.6666666666666666,0.6,-0.16772088687662295,0.0
9B1D22B775,18.0,0.16666666666666666,0.4444444444444444,-0.0012650642519475416,0.0
9B2074822D,20.0,0.6666666666666666,0.5,0.10970548416450274,0.0
9B2B641F3B,19.0,0.3333333333333333,0.5263157894736842,0.0542202099562776,0.0
9B3074FAF7,17.0,0.5,0.6470588235294118,-0.056750338460172675,0.0
9B33CE82DB,18.0,0.5,0.6111111111111112,-0.0012650642519475416,0.0
9B5E8393D5,17.0,0.5,0.5294117647058824,-0.056750338460172675,0.0
9B67872607,19.0,0.5,0.7894736842105263,0.0542202099562776,0.0
9B683FF395,17.0,0.6666666666666666,0.5294117647058824,-0.056750338460172675,0.0
9B6CAED1E0,15.0,0.5,0.5333333333333333,-0.16772088687662295,0.0
9B7C346FBB,15.0,0.3333333333333333,0.6,-0.16772088687662295,0.0
9B8D0AC185,20.0,0.3333333333333333,0.4,0.10970548416450274,0.0
9B8F4AE313,20.0,0.16666666666666666,0.45,0.10970548416450274,0.0
9BE9BCC502,16.0,0.5,0.5625,-0.11223561266839782,0.0
9BF65EB31C,19.0,0.8333333333333334,0.5789473684210527,0.0542202099562776,0.0
9BFB327A38,19.0,0.16666666666666666,0.6842105263157894,0.0542202099562776,0.0
9C07238817,21.0,0.6666666666666666,0.6190476190476191,0.16519075837272787,0.0
9C10968218,16.0,0.6666666666666666,0.5,-0.11223561266839782,0.0
9C2F895096,21.0,0.16666666666666666,0.7142857142857142,0.16519075837272787,0.0
9C34A44950,20.0,0.5,0.65,0.10970548416450274,0.0
9C42CE2A39,15.0,0.3333333333333333,0.7333333333333334,-0.16772088687662295,0.0
9C4E0FFA5F,15.0,0.5,0.8,-0.16772088687662295,0.0
9C58F89E7A,20.0,0.3333333333333333,0.7,0.10970548416450274,0.0
9C775348E8,15.0,0.16666666666666666,0.6000000000000001,-0.16772088687662295,0.0
9C879B71F8,21.0,0.5,0.6666666666666666,0.16519075837272787,0.0
9C8F963284,19.0,0.5,0.631578947368421,0.0542202099562776,0.0
9C98B0FD67,20.0,0.5,0.6000000000000001,0.10970548416450274,0.0
9CA4C93E52,16.0,0.3333333333333333,0.6875,-0.11223561266839782,0.0
9CA74B71EA,15.0,0.3333333333333333,0.8,-0.16772088687662295,0.0
9CA776C65F,19.0,0.3333333333333333,0.6842105263157894,0.0542202099562776,0.0
9CACA5B919,17.0,0.6666666666666666,0.588235294117647,-0.056750338460172675,0.0
9CBED34936,16.0,0.16666666666666666,0.5,-0.11223561266839782,0.0
9CBF205EE6,20.0,0.5,0.65,0.10970548416450274,0.0
9CF3DABDE6,17.0,0.3333333333333333,0.6470588235294118,-0.056750338460172675,0.0
9CF47B4409,36.0,1.0,0.8611111111111112,0.9974698714961049,1.0
9CF5DD8B6D,17.0,0.3333333333333333,0.5294117647058824,-0.056750338460172675,0.0
9D08F63E61,15.0,0.3333333333333333,0.4666666666666667,-0.16772088687662295,0.0
9D1850FDD9,20.0,0.5,0.6000000000000001,0.10970548416450274,0.0
9D1B7A213A,15.0,0.5,0.6000000000000001,-0.16772088687662295,0.0
9D29C44EF4,17.0,0.3333333333333333,0.6470588235294118,-0.056750338460172675,0.0
9D349B32D0,16.0,0.6666666666666666,0.4375,-0.11223561266839782,0.0
9D417C632D,19.0,0.16666666666666666,0.7368421052631579,0.0542202099562776,0.0
9D4B9041AB,21.0,0.6666666666666666,0.7142857142857142,0.16519075837272787,0.0
9D7817D083,40.0,1.0,0.775,1.2194109683290055,1.0
9D8E7D1F02,21.0,0.3333333333333333,0.5714285714285714,0.16519075837272787,0.0
9DA03F2BB0,19.0,0.6666666666666666,0.5263157894736842,0.0542202099562776,0.0
9DB64805C3,20.0,0.16666666666666666,0.65,0.10970548416450274,0.0
9DC6463BF1,19.0,0.5,0.6842105263157894,0.0542202099562776,0.0
9DDAD1DA32,15.0,0.16666666666666666,0.8,-0.16772088687662295,0.0
9DF3886E62,19.0,0.16666666666666666,0.736842105263158,0.0542202099562776,0.0
9DF82BCFB4,17.0,0.16666666666666666,0.5882352941176471,-0.056750338460172675,0.0
9E23AAC67F,17.0,0.5,0.5882352941176471,-0.056750338460172675,0.0
9E42BAB863,15.0,0.6666666666666666,0.6000000000000001,-0.16772088687662295,0.0
9E5C0331A6,20.0,0.3333333333333333,0.6,0.10970548416450274,0.0
9E5DAC2830,16.0,0.16666666666666666,0.6875,-0.11223561266839782,0.0
9E5DB1746E,18.0,0.16666666666666666,0.7777777777777779,-0.0012650642519475416,0.0
9E63AAA9AE,15.0,0.3333333333333333,0.8,-0.16772088687662295,0.0
9E7600FBF8,17.0,0.16666666666666666,0.6470588235294118,-0.056750338460172675,0.0
9E805610F0,19.0,0.5,0.6842105263157894,0.0542202099562776,0.0
9E90CB59F5,16.0,0.3333333333333333,0.625,-0.11223561266839782,0.0
9EA498157D,18.0,0.16666666666666666,0.611111111111111,-0.0012650642519475416,0.0
9EAB3732B0,20.0,0.5,0.55,0.10970548416450274,0.0
9EB8F5D181,21.0,0.5,0.5714285714285714,0.16519075837272787,0.0
9EDA44C403,20.0,0.5,0.7,0.10970548416450274,0.0
9EDC955185,19.0,0.5,0.3157894736842105,0.0542202099562776,0.0
9EDCA7D0C7,16.0,0.3333333333333333,0.4375,-0.11223561266839782,0.0
9EE3F4EA76,16.0,0.5,0.625,-0.11223561266839782,0.0
9EE5FF6FD4,18.0,0.3333333333333333,0.6111111111111112,-0.0012650642519475416,0.0
9F01059AE4,19.0,0.5,0.631578947368421,0.0542202099562776,0.0
9F08261AE1,17.0,0.5,0.8235294117647058,-0.056750338460172675,0.0
9F10CA6823,17.0,0.3333333333333333,0.7058823529411764,-0.056750338460172675,0.0
9F18BB23E7,16.0,0.5,0.6875,-0.11223561266839782,0.0
9F2BE7791B,16.0,0.3333333333333333,0.5,-0.11223561266839782,0.0
9F4DC034E6,15.0,0.6666666666666666,0.6,-0.16772088687662295,0.0
9F52F39699,20.0,0.3333333333333333,0.7000000000000001,0.10970548416450274,0.0
9F539D76A3,21.0,0.5,0.6190476190476191,0.16519075837272787,0.0
9F566745E3,19.0,0.3333333333333333,0.7368421052631579,0.0542202099562776,0.0
9F85CF345A,18.0,0.3333333333333333,0.611111111111111,-0.0012650642519475416,0.0
9F8B59F6A0,18.0,0.5,0.5555555555555556,-0.0012650642519475416,0.0
9F90CA2304,21.0,0.3333333333333333,0.7619047619047619,0.16519075837272787,0.0
9F90CFA057,17.0,0.6666666666666666,0.7058823529411764,-0.056750338460172675,0.0
9F9965BF7F,17.0,0.8333333333333334,0.5882352941176471,-0.056750338460172675,0.0
9FA09C3B2F,15.0,0.6666666666666666,0.6000000000000001,-0.16772088687662295,0.0
9FB18A97E9,16.0,0.5,0.75,-0.11223561266839782,0.0
9FC6D3353D,17.0,0.6666666666666666,0.5882352941176471,-0.056750338460172675,0.0
9FC90723AE,18.0,0.5,0.5,-0.0012650642519475416,0.0
9FCB35D7A8,21.0,0.3333333333333333,0.6190476190476191,0.16519075837272787,0.0
9FF4A64E95,15.0,0.3333333333333333,0.6666666666666666,-0.16772088687662295,0.0
9FFE763126,16.0,0.3333333333333333,0.6875,-0.11223561266839782,0.0
A00310E58F,18.0,0.16666666666666666,0.5555555555555556,-0.0012650642519475416,0.0
A01D169D5D,20.0,0.3333333333333333,0.5,0.10970548416450274,0.0
A024A40F89,17.0,0.5,0.411764705882353,-0.056750338460172675,0.0
A041991843,19.0,0.5,0.47368421052631576,0.0542202099562776,0.0
A0498EE116,16.0,0.3333333333333333,0.5,-0.11223561266839782,0.0
A04EFE256B,34.0,0.8333333333333334,0.911764705882353,0.8864993230796546,1.0
A05BC7ABDD,18.0,0.5,0.5555555555555556,-0.0012650642519475416,0.0
A060985BEF,21.0,0.5,0.6666666666666666,0.16519075837272787,0.0
A062E3AD7B,34.0,0.8333333333333334,0.9705882352941176,0.8864993230796546,1.0
A066DF632C,16.0,0.3333333333333333,0.625,-0.11223561266839782,0.0
A06F64D86A,16.0,0.5,0.625,-0.11223561266839782,0.0
A078B16C7C,15.0,0.16666666666666666,0.6666666666666667,-0.16772088687662295,0.0
A0831FD3E6,20.0,0.6666666666666666,0.6,0.10970548416450274,0.0
A08E6C25DA,20.0,0.5,0.65,0.10970548416450274,0.0
A0952875A2,17.0,0.6666666666666666,0.7058823529411765,-0.056750338460172675,0.0
A0BC9415B6,20.0,0.5,0.8,0.10970548416450274,0.0
A0C270E03D,19.0,0.16666666666666666,0.7368421052631579,0.0542202099562776,0.0
A0CAC2AEED,21.0,0.5,0.7142857142857142,0.16519075837272787,0.0
A0EDE86B47,30.0,0.8333333333333334,0.9333333333333333,0.6645582262467541,1.0
A0EE33166F,16.0,0.3333333333333333,0.6875,-0.11223561266839782,0.0
A0F6473EFD,15.0,0.5,0.6,-0.16772088687662295,0.0
A10FADBFFD,15.0,0.3333333333333333,0.6000000000000001,-0.16772088687662295,0.0
A11AE9A967,20.0,0.5,0.55,0.10970548416450274,0.0
A1380AC05C,16.0,0.3333333333333333,0.5625,-0.11223561266839782,0.0
A13E8B1707,47.0,0.8333333333333334,0.9361702127659575,1.6078078877865813,1.0
A13ED7E32B,19.0,0.3333333333333333,0.7368421052631579,0.0542202099562776,0.0
A142B46F19,21.0,0.6666666666666666,0.8095238095238095,0.16519075837272787,0.0
A15E4186D5,21.0,0.16666666666666666,0.7619047619047619,0.16519075837272787,0.0
A1690F5454,18.0,0.5,0.5555555555555556,-0.0012650642519475416,0.0
A16DF9E90B,16.0,0.3333333333333333,0.875,-0.11223561266839782,0.0
A17A91176A,18.0,0.5,0.611111111111111,-0.0012650642519475416,0.0
A185533890,19.0,0.8333333333333334,0.7894736842105263,0.0542202099562776,0.0
A18C444080,15.0,0.6666666666666666,0.8,-0.16772088687662295,0.0
A19227C7BA,20.0,0.5,0.5499999999999999,0.10970548416450274,0.0
A195379897,17.0,0.5,0.4117647058823529,-0.056750338460172675,0.0
A19718E078,21.0,0.16666666666666666,0.6666666666666665,0.16519075837272787,0.0
A1A553B74C,15.0,0.16666666666666666,0.6666666666666667,-0.16772088687662295,0.0
A1C35E5B9D,19.0,0.6666666666666666,0.5789473684210527,0.0542202099562776,0.0
A1C5C5161C,16.0,0.5,0.625,-0.11223561266839782,0.0
A1C88B7C71,18.0,0.5,0.4444444444444444,-0.0012650642519475416,0.0
A1D442A36C,20.0,0.3333333333333333,0.4,0.10970548416450274,0.0
A1D89C97BA,18.0,0.6666666666666666,0.7222222222222222,-0.0012650642519475416,0.0
A202694342,19.0,0.3333333333333333,0.631578947368421,0.0542202099562776,0.0
A206701888,15.0,0.5,0.6666666666666667,-0.16772088687662295,0.0
A209AEF0E3,17.0,0.3333333333333333,0.6470588235294118,-0.056750338460172675,0.0
A216EE0585,15.0,0.5,0.6000000000000001,-0.16772088687662295,0.0
A22354D573,17.0,0.16666666666666666,0.6470588235294118,-0.056750338460172675,0.0
A2281F450A,16.0,0.3333333333333333,0.625,-0.11223561266839782,0.0
A23F3799BC,21.0,0.6666666666666666,0.6666666666666666,0.16519075837272787,0.0
A24DF86A35,19.0,0.6666666666666666,0.631578947368421,0.0542202099562776,0.0
A266CEA09E,16.0,0.5,0.5625,-0.11223561266839782,0.0
A2678475C1,16.0,0.5,0.4375,-0.11223561266839782,0.0
A26F842D10,18.0,0.8333333333333334,0.6666666666666666,-0.0012650642519475416,0.0
A278DA4190,19.0,0.16666666666666666,0.8421052631578947,0.0542202099562776,0.0
A278DC94F7,15.0,0.3333333333333333,0.8,-0.16772088687662295,0.0
A27E05BA2C,21.0,0.3333333333333333,0.6190476190476191,0.16519075837272787,0.0
A27EFD13FE,16.0,0.16666666666666666,0.625,-0.11223561266839782,0.0
A282C0B5CB,15.0,0.3333333333333333,0.5333333333333333,-0.16772088687662295,0.0
A28793059B,18.0,0.5,0.5,-0.0012650642519475416,0.0
A2889F347E,17.0,0.5,0.588235294117647,-0.056750338460172675,0.0
A2904ED511,17.0,0.3333333333333333,0.47058823529411764,-0.056750338460172675,0.0
A29F2376DF,20.0,0.5,0.7,0.10970548416450274,0.0
A2B17680C6,21.0,0.16666666666666666,0.5238095238095237,0.16519075837272787,0.0
A2B9153194,21.0,0.3333333333333333,0.7142857142857142,0.16519075837272787,0.0
A2DC4E93F5,20.0,0.3333333333333333,0.3,0.10970548416450274,0.0
A2DDD83820,19.0,0.5,0.5789473684210527,0.0542202099562776,0.0
A2DF7B2376,21.0,0.6666666666666666,0.47619047619047616,0.16519075837272787,0.0
A2F4E58FC7,20.0,0.3333333333333333,0.5,0.10970548416450274,0.0
A311E34296,15.0,0.3333333333333333,0.6,-0.16772088687662295,0.0
A31BDF9337,17.0,0.3333333333333333,0.47058823529411764,-0.056750338460172675,0.0
A31E238E04,19.0,0.3333333333333333,0.5789473684210527,0.0542202099562776,0.0
A32D85AB8C,15.0,0.3333333333333333,0.5333333333333334,-0.16772088687662295,0.0
A32E807894,19.0,0.5,0.6842105263157894,0.0542202099562776,0.0
A33A268C08,21.0,0.3333333333333333,0.7142857142857142,0.16519075837272787,0.0
A342944AD4,17.0,0.5,0.5294117647058824,-0.056750338460172675,0.0
A34A2D624A,18.0,0.5,0.5555555555555556,-0.0012650642519475416,0.0
A34E42ABCF,16.0,0.5,0.8125,-0.11223561266839782,0.0
A367CA4D82,21.0,0.3333333333333333,0.7142857142857142,0.16519075837272787,0.0
A3684963DF,19.0,0.6666666666666666,0.47368421052631576,0.0542202099562776,0.0
A368CA6535,19.0,0.6666666666666666,0.6842105263157894,0.0542202099562776,0.0
A36C79A3CD,22.0,0.8333333333333334,0.8636363636363635,0.220676032580953,1.0
A370D16CBD,16.0,0.5,0.8125,-0.11223561266839782,0.0
A375A4CA09,20.0,0.5,0.6,0.10970548416450274,0.0
A375C46B39,18.0,0.3333333333333333,0.4444444444444444,-0.0012650642519475416,0.0
A38D6E450B,17.0,0.3333333333333333,0.7058823529411764,-0.056750338460172675,0.0
A3A0EA61C2,20.0,0.6666666666666666,0.8,0.10970548416450274,0.0
A3A5683DD2,17.0,0.6666666666666666,0.4117647058823529,-0.056750338460172675,0.0
A3A9B75F00,15.0,0.5,0.8,-0.16772088687662295,0.0
A3C13DD257,20.0,0.3333333333333333,0.65,0.10970548416450274,0.0
A3C3C5CA16,15.0,0.5,0.7333333333333333,-0.16772088687662295,0.0
A3CB818F6C,17.0,0.6666666666666666,0.47058823529411764,-0.056750338460172675,0.0
A3CD6AEFCA,15.0,0.16666666666666666,0.26666666666666666,-0.16772088687662295,0.0
A3D355DD64,21.0,0.5,0.6666666666666666,0.16519075837272787,0.0
A3D9D939F9,21.0,0.5,0.5714285714285714,0.16519075837272787,0.0
A3E060499B,19.0,0.3333333333333333,0.42105263157894735,0.0542202099562776,0.0
A3E2A32DB9,19.0,0.5,0.8421052631578947,0.0542202099562776,0.0
A3F66C3858,19.0,0.5,0.47368421052631576,0.0542202099562776,0.0
A431F1D946,46.0,1.0,0.9347826086956522,1.5523226135783563,1.0
A43806CD12,25.0,0.8333333333333334,0.96,0.38713185520562843,1.0
A443E372AF,21.0,0.3333333333333333,0.6190476190476191,0.16519075837272787,0.0
A45A8978C1,18.0,0.5,0.611111111111111,-0.0012650642519475416,0.0
A46536CAB0,16.0,0.5,0.6875,-0.11223561266839782,0.0
A494892637,20.0,0.6666666666666666,0.75,0.10970548416450274,0.0
A49D8D6E13,15.0,0.6666666666666666,0.6666666666666666,-0.16772088687662295,0.0
A4A2EABF79,15.0,0.3333333333333333,1.0,-0.16772088687662295,0.0
A4B568B7D7,19.0,0.8333333333333334,0.5789473684210527,0.0542202099562776,0.0
A4B808E607,19.0,0.3333333333333333,0.5263157894736842,0.0542202099562776,0.0
A4C231C7ED,18.0,0.3333333333333333,0.5555555555555556,-0.0012650642519475416,0.0
A4D28F807B,17.0,0.3333333333333333,0.6470588235294118,-0.056750338460172675,0.0
A4D5D0CAD3,19.0,0.5,0.5263157894736842,0.0542202099562776,0.0
A4DA879BD7,37.0,0.8333333333333334,0.945945945945946,1.05295514570433,1.0
A4DC827670,15.0,0.3333333333333333,0.5333333333333333,-0.16772088687662295,0.0
A4E3EF38B4,21.0,0.5,0.5238095238095237,0.16519075837272787,0.0
A4FEC4BDA7,30.0,0.8333333333333334,0.7666666666666666,0.6645582262467541,1.0
A507DC13AE,18.0,0.3333333333333333,0.7222222222222223,-0.0012650642519475416,0.0
A5186692D9,18.0,0.5,0.6111111111111112,-0.0012650642519475416,0.0
A5209F126F,21.0,0.5,0.6190476190476191,0.16519075837272787,0.0
A52848C511,17.0,0.5,0.47058823529411764,-0.056750338460172675,0.0
A53EF43BBA,19.0,0.5,0.5789473684210527,0.0542202099562776,0.0
A553E094FB,17.0,0.3333333333333333,0.6470588235294118,-0.056750338460172675,0.0
A55C46045D,17.0,0.3333333333333333,0.7058823529411765,-0.056750338460172675,0.0
A56A6D4623,17.0,0.3333333333333333,0.5882352941176471,-0.056750338460172675,0.0
A56E92BF34,16.0,0.3333333333333333,0.625,-0.11223561266839782,0.0
